Subject,Investment_Amount,Multiplier,Prop_Returned,Returned,Second_Order_Expectation,Fairness,Soc1,Soc2,Trial
173,4,6,0.208333333,5,6,7.0,7.0,6.0,4_6
173,8,4,0.3125,10,13,10.0,10.0,9.0,8_4
173,6,2,0.166666667,2,10,3.0,3.0,2.0,6_2__2
173,10,4,0.3,12,18,15.0,15.0,12.0,10_4__3
173,7,2,0.285714286,4,11,5.0,5.0,3.0,7_2
173,3,4,0.166666667,2,5,3.0,3.0,3.0,3_4__3
173,5,2,0,0,8,2.0,2.0,1.0,5_2__3
173,2,4,0,0,3,1.0,1.0,0.0,2_4__3
173,8,2,0.375,6,13,6.0,6.0,5.0,8_2
173,1,6,0,0,2,1.0,1.0,0.0,1_6
173,6,4,0.291666667,7,10,8.0,8.0,6.0,6_4__2
173,10,6,0.3,18,18,22.0,22.0,18.0,10_6__2
173,4,6,0.208333333,5,6,7.0,7.0,6.0,4_6__2
173,9,6,0.296296296,16,15,20.0,20.0,16.0,9_6
173,8,4,0.3125,10,13,10.0,10.0,9.0,8_4__2
173,6,4,0.291666667,7,10,8.0,8.0,6.0,6_4__3
173,3,6,0.222222222,4,5,5.0,5.0,4.0,3_6__2
173,5,2,0.2,2,8,2.0,2.0,1.0,5_2__4
173,9,4,0.305555556,11,15,13.0,13.0,11.0,9_4__3
173,5,6,0.2,6,8,10.0,10.0,8.0,5_6__3
173,1,4,0,0,2,1.0,1.0,0.0,1_4__2
173,2,2,0,0,3,0.0,0.0,0.0,2_2
173,7,4,0.285714286,8,11,10.0,10.0,7.0,7_4__2
173,6,6,0.194444444,7,10,12.0,12.0,10.0,6_6
173,8,4,0.3125,10,13,10.0,10.0,9.0,8_4__3
173,3,4,0.166666667,2,5,3.0,3.0,3.0,3_4__4
173,9,2,0.5,9,15,8.0,8.0,5.0,9_2
173,10,6,0.3,18,18,22.0,22.0,18.0,10_6__3
173,4,4,0.3125,5,6,5.0,5.0,4.0,4_4__4
173,6,2,0.166666667,2,10,3.0,3.0,2.0,6_2__3
173,10,4,0.3,12,18,15.0,15.0,12.0,10_4__4
173,2,2,0,0,3,0.0,0.0,0.0,2_2__2
173,4,2,0.125,1,6,2.0,2.0,1.0,4_2__2
173,2,6,0,0,3,3.0,3.0,2.0,2_6
173,1,2,0,0,2,0.0,0.0,0.0,1_2
173,5,4,0.3,6,8,7.0,7.0,5.0,5_4__8
173,6,6,0.194444444,7,10,12.0,12.0,10.0,6_6__2
173,7,6,0.19047619,8,11,15.0,15.0,12.0,7_6
173,2,4,0,0,3,1.0,1.0,0.0,2_4__4
173,6,4,0.291666667,7,10,8.0,8.0,6.0,6_4__4
173,5,6,0.2,6,8,10.0,10.0,8.0,5_6__4
173,4,6,0.208333333,5,6,7.0,7.0,6.0,4_6__3
174,4,4,0.3125,5,9,8.0,10.0,10.0,4_4
174,3,2,0.5,3,6,4.0,5.0,3.0,3_2
174,4,2,0.375,3,9,6.0,6.0,4.0,4_2
174,5,4,0.5,10,15,10.0,15.0,10.0,5_4
174,8,4,0.5,16,24,22.0,25.0,16.0,8_4
174,4,2,0.5,4,9,6.0,6.0,4.0,4_2__2
174,7,4,0.392857143,11,20,20.0,22.0,14.0,7_4
174,5,6,0.5,15,15,15.0,22.0,12.0,5_6
174,1,4,0.5,2,3,4.0,2.0,2.0,1_4
174,1,4,0.5,2,3,4.0,2.0,2.0,1_4__2
174,8,4,0.3125,10,24,22.0,25.0,16.0,8_4__2
174,1,6,0.5,3,3,4.0,5.0,4.0,1_6
174,2,4,0.375,3,6,6.0,7.0,4.0,2_4
174,5,6,0.4,12,15,15.0,22.0,12.0,5_6__2
174,7,4,0.392857143,11,20,20.0,22.0,14.0,7_4__2
174,3,6,0.388888889,7,6,10.0,14.0,8.0,3_6
174,2,2,0.5,2,6,2.0,3.0,2.0,2_2
174,5,4,0.4,8,15,10.0,15.0,10.0,5_4__2
174,2,4,0.375,3,6,6.0,7.0,4.0,2_4__2
174,5,4,0.5,10,15,10.0,15.0,10.0,5_4__3
174,6,2,0.583333333,7,15,8.0,8.0,7.0,6_2
174,6,4,0.416666667,10,15,12.0,15.0,10.0,6_4
174,2,6,0.416666667,5,6,8.0,10.0,9.0,2_6
174,4,6,0.416666667,10,9,10.0,18.0,10.0,4_6
174,5,4,0.4,8,15,10.0,15.0,10.0,5_4__4
174,10,4,0.3,12,25,30.0,30.0,20.0,10_4
174,3,2,0.666666667,4,6,4.0,5.0,3.0,3_2__2
174,6,4,0.416666667,10,15,12.0,15.0,10.0,6_4__2
174,4,4,0.375,6,9,8.0,10.0,10.0,4_4__2
174,10,2,0.6,12,25,13.0,15.0,12.0,10_2
174,6,2,0.416666667,5,15,8.0,8.0,7.0,6_2__2
174,5,4,0.5,10,15,10.0,15.0,10.0,5_4__5
174,4,6,0.416666667,10,9,10.0,18.0,10.0,4_6__2
174,9,2,0.5,9,28,12.0,14.0,9.0,9_2
174,3,6,0.277777778,5,6,10.0,14.0,8.0,3_6__2
174,5,2,0.4,4,15,7.0,8.0,5.0,5_2
174,5,4,0.5,10,15,10.0,15.0,10.0,5_4__6
174,5,2,0.4,4,15,7.0,8.0,5.0,5_2__2
174,5,4,0.5,10,15,10.0,15.0,10.0,5_4__7
174,10,6,0.3,18,25,30.0,35.0,30.0,10_6
174,9,4,0.388888889,14,28,24.0,28.0,18.0,9_4
174,2,4,0.5,4,6,6.0,7.0,4.0,2_4__3
174,3,4,0.5,6,6,8.0,8.0,6.0,3_4
174,10,4,0.4,16,25,30.0,30.0,20.0,10_4__2
174,6,4,0.416666667,10,15,12.0,15.0,10.0,6_4__3
174,8,2,0.8125,13,22,11.0,12.0,8.0,8_2
174,9,4,0.388888889,14,28,24.0,28.0,18.0,9_4__2
174,5,2,0.5,5,15,7.0,8.0,5.0,5_2__3
174,6,6,0.305555556,11,15,18.0,28.0,15.0,6_6
174,5,6,0.4,12,15,15.0,22.0,12.0,5_6__3
174,10,4,0.5,20,25,30.0,30.0,20.0,10_4__3
174,4,6,0.416666667,10,9,10.0,18.0,10.0,4_6__3
174,8,6,0.291666667,14,24,24.0,30.0,24.0,8_6
174,8,4,0.40625,13,24,22.0,25.0,16.0,8_4__3
174,10,4,0.5,20,25,30.0,30.0,20.0,10_4__4
174,3,4,0.583333333,7,6,8.0,8.0,6.0,3_4__2
174,6,4,0.416666667,10,15,12.0,15.0,10.0,6_4__4
174,1,2,0.5,1,2,1.0,1.0,1.0,1_2
174,9,4,0.388888889,14,28,24.0,28.0,18.0,9_4__3
174,6,2,0.666666667,8,15,8.0,8.0,7.0,6_2__3
174,3,4,0.333333333,4,6,8.0,8.0,6.0,3_4__3
174,10,2,0.5,10,25,13.0,15.0,12.0,10_2__2
174,5,6,0.5,15,15,15.0,22.0,12.0,5_6__4
174,5,4,0.5,10,15,10.0,15.0,10.0,5_4__8
174,5,2,0.5,5,15,7.0,8.0,5.0,5_2__4
174,2,4,0.5,4,6,6.0,7.0,4.0,2_4__4
174,2,2,0.75,3,6,2.0,3.0,2.0,2_2__2
174,10,6,0.4,24,25,30.0,35.0,30.0,10_6__2
174,9,6,0.296296296,16,28,29.0,28.0,25.0,9_6
174,3,4,0.5,6,6,8.0,8.0,6.0,3_4__4
174,7,2,0.5,7,20,8.0,9.0,8.0,7_2
174,4,4,0.625,10,9,8.0,10.0,10.0,4_4__3
174,4,4,0.375,6,9,8.0,10.0,10.0,4_4__4
174,10,6,0.4,24,25,30.0,35.0,30.0,10_6__3
174,6,6,0.388888889,14,15,18.0,28.0,15.0,6_6__2
174,7,6,0.30952381,13,20,20.0,20.0,20.0,7_6
175,4,6,0.291666667,7,8,4.0,6.0,6.0,4_6
175,10,6,0.3,18,20,30.0,28.0,28.0,10_6
175,5,2,0.2,2,10,2.0,2.0,2.0,5_2
175,4,6,0.291666667,7,8,4.0,6.0,6.0,4_6__2
175,4,4,0.375,6,8,5.0,4.0,4.0,4_4
175,3,6,0.222222222,4,6,3.0,4.0,4.0,3_6
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4
175,6,2,0.333333333,4,12,4.0,3.0,3.0,6_2
175,2,2,0,0,4,0.0,0.0,0.0,2_2
175,6,4,0.416666667,10,12,10.0,9.0,9.0,6_4
175,5,2,0.2,2,10,2.0,2.0,2.0,5_2__2
175,3,6,0.277777778,5,6,3.0,4.0,4.0,3_6__2
175,5,6,0.3,9,10,12.0,10.0,10.0,5_6
175,10,2,0.3,6,20,10.0,9.0,9.0,10_2
175,3,4,0.166666667,2,6,2.0,1.0,1.0,3_4
175,6,4,0.416666667,10,12,10.0,9.0,9.0,6_4__2
175,4,2,0.125,1,8,1.0,1.0,1.0,4_2
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__2
175,5,2,0.2,2,10,2.0,2.0,2.0,5_2__3
175,4,4,0.3125,5,8,5.0,4.0,4.0,4_4__2
175,3,4,0.083333333,1,6,2.0,1.0,1.0,3_4__2
175,6,4,0.416666667,10,12,10.0,9.0,9.0,6_4__3
175,10,4,0.5,20,20,20.0,18.0,18.0,10_4
175,5,2,0.2,2,10,2.0,2.0,2.0,5_2__4
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__3
175,9,4,0.388888889,14,18,18.0,16.0,16.0,9_4
175,5,6,0.3,9,10,12.0,10.0,10.0,5_6__2
175,8,4,0.40625,13,16,15.0,13.0,13.0,8_4
175,7,6,0.404761905,17,14,19.0,18.0,18.0,7_6
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__4
175,10,6,0.5,30,20,30.0,28.0,28.0,10_6__2
175,4,4,0.1875,3,8,5.0,4.0,4.0,4_4__3
175,3,2,0,0,6,0.0,1.0,1.0,3_2
175,6,2,0.333333333,4,12,4.0,3.0,3.0,6_2__2
175,6,6,0.388888889,14,12,16.0,14.0,14.0,6_6
175,8,2,0.375,6,16,7.0,6.0,6.0,8_2
175,2,4,0,0,4,0.0,0.0,0.0,2_4
175,2,4,0,0,4,0.0,0.0,0.0,2_4__2
175,1,4,0,0,2,0.0,0.0,0.0,1_4
175,6,2,0.333333333,4,12,4.0,3.0,3.0,6_2__3
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__5
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__6
175,9,6,0.5,27,18,26.0,25.0,25.0,9_6
175,2,4,0,0,4,0.0,0.0,0.0,2_4__3
175,5,6,0.3,9,10,12.0,10.0,10.0,5_6__3
175,1,6,0,0,2,0.0,0.0,0.0,1_6
175,8,4,0.40625,13,16,15.0,13.0,13.0,8_4__2
175,9,2,0.5,9,18,8.0,8.0,8.0,9_2
175,6,6,0.388888889,14,12,16.0,14.0,14.0,6_6__2
175,9,4,0.5,18,18,18.0,16.0,16.0,9_4__2
175,10,4,0.5,20,20,20.0,18.0,18.0,10_4__2
175,10,2,0.5,10,20,10.0,9.0,9.0,10_2__2
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__7
175,4,4,0.1875,3,8,5.0,4.0,4.0,4_4__4
175,2,6,0,0,4,0.0,2.0,2.0,2_6
175,10,4,0.6,24,20,20.0,18.0,18.0,10_4__3
175,1,4,0,0,2,0.0,0.0,0.0,1_4__2
175,3,4,0.083333333,1,6,2.0,1.0,1.0,3_4__3
175,4,6,0.208333333,5,8,4.0,6.0,6.0,4_6__3
175,3,4,0.083333333,1,6,2.0,1.0,1.0,3_4__4
175,7,4,0.392857143,11,14,12.0,11.0,11.0,7_4
175,2,4,0,0,4,0.0,0.0,0.0,2_4__4
175,10,4,0.5,20,20,20.0,18.0,18.0,10_4__4
175,7,4,0.392857143,11,14,12.0,11.0,11.0,7_4__2
175,2,2,0,0,4,0.0,0.0,0.0,2_2__2
175,7,2,0.428571429,6,14,5.0,5.0,5.0,7_2
175,5,4,0.3,6,10,7.0,6.0,6.0,5_4__8
175,5,6,0.3,9,10,12.0,10.0,10.0,5_6__4
175,9,4,0.5,18,18,18.0,16.0,16.0,9_4__3
175,8,6,0.395833333,19,16,23.0,22.0,22.0,8_6
175,6,4,0.416666667,10,12,10.0,9.0,9.0,6_4__4
175,10,6,0.4,24,20,30.0,28.0,28.0,10_6__3
175,3,2,0,0,6,0.0,1.0,1.0,3_2__2
175,1,2,0,0,2,0.0,0.0,0.0,1_2
175,4,2,0,0,8,1.0,1.0,1.0,4_2__2
175,8,4,0.40625,13,16,15.0,13.0,13.0,8_4__3
176,4,4,0.375,6,8,6.0,8.0,6.0,4_4
176,2,4,0.25,2,4,2.0,4.0,1.0,2_4
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4
176,6,2,0.583333333,7,12,6.0,6.0,7.0,6_2
176,5,6,0.3,9,10,15.0,15.0,10.0,5_6
176,5,2,0.6,6,10,5.0,5.0,6.0,5_2
176,1,2,0,0,2,1.0,1.0,0.0,1_2
176,8,2,0.5,8,16,8.0,8.0,9.0,8_2
176,5,2,0.5,5,10,5.0,5.0,6.0,5_2__2
176,4,4,0.375,6,8,6.0,8.0,6.0,4_4__2
176,6,6,0.305555556,11,12,18.0,18.0,12.0,6_6
176,6,4,0.416666667,10,12,10.0,12.0,10.0,6_4
176,5,6,0.3,9,10,15.0,15.0,10.0,5_6__2
176,6,2,0.5,6,12,6.0,6.0,7.0,6_2__2
176,7,4,0.392857143,11,14,12.0,14.0,12.0,7_4
176,10,4,0.5,20,20,20.0,20.0,20.0,10_4
176,2,4,0.125,1,4,2.0,4.0,1.0,2_4__2
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__2
176,4,6,0.291666667,7,8,12.0,12.0,8.0,4_6
176,8,4,0.40625,13,16,14.0,16.0,14.0,8_4
176,5,6,0.3,9,10,15.0,15.0,10.0,5_6__3
176,10,6,0.4,24,20,30.0,30.0,20.0,10_6
176,9,4,0.5,18,18,17.0,18.0,17.0,9_4
176,1,4,0,0,2,1.0,2.0,0.0,1_4
176,10,2,0.5,10,20,10.0,10.0,12.0,10_2
176,6,6,0.305555556,11,12,18.0,18.0,12.0,6_6__2
176,8,4,0.40625,13,16,14.0,16.0,14.0,8_4__2
176,3,4,0.166666667,2,6,4.0,6.0,3.0,3_4
176,9,4,0.5,18,18,17.0,18.0,17.0,9_4__2
176,8,4,0.40625,13,16,14.0,16.0,14.0,8_4__3
176,1,4,0,0,2,1.0,2.0,0.0,1_4__2
176,7,2,0.5,7,14,7.0,7.0,8.0,7_2
176,10,6,0.3,18,20,30.0,30.0,20.0,10_6__2
176,7,6,0.30952381,13,14,21.0,21.0,14.0,7_6
176,2,2,0.25,1,4,2.0,2.0,2.0,2_2
176,10,4,0.5,20,20,20.0,20.0,20.0,10_4__2
176,3,4,0.333333333,4,6,4.0,6.0,3.0,3_4__2
176,2,2,0.25,1,4,2.0,2.0,2.0,2_2__2
176,6,4,0.416666667,10,12,10.0,12.0,10.0,6_4__2
176,6,4,0.416666667,10,12,10.0,12.0,10.0,6_4__3
176,10,6,0.3,18,20,30.0,30.0,20.0,10_6__3
176,7,4,0.392857143,11,14,12.0,14.0,12.0,7_4__2
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__3
176,3,2,0.166666667,1,6,3.0,3.0,4.0,3_2
176,5,2,0.4,4,10,5.0,5.0,6.0,5_2__3
176,6,2,0.5,6,12,6.0,6.0,7.0,6_2__3
176,2,6,0.166666667,2,4,6.0,6.0,4.0,2_6
176,3,4,0.166666667,2,6,4.0,6.0,3.0,3_4__3
176,2,4,0.125,1,4,2.0,4.0,1.0,2_4__3
176,9,6,0.296296296,16,18,27.0,27.0,18.0,9_6
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__4
176,4,6,0.416666667,10,8,12.0,12.0,8.0,4_6__2
176,10,4,0.5,20,20,20.0,20.0,20.0,10_4__3
176,10,4,0.5,20,20,20.0,20.0,20.0,10_4__4
176,9,2,0.5,9,18,9.0,9.0,10.0,9_2
176,3,4,0.166666667,2,6,4.0,6.0,3.0,3_4__4
176,4,4,0.625,10,8,6.0,8.0,6.0,4_4__3
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__5
176,4,2,0.5,4,8,4.0,4.0,5.0,4_2
176,8,6,0.291666667,14,16,24.0,24.0,16.0,8_6
176,2,4,0.125,1,4,2.0,4.0,1.0,2_4__4
176,4,4,0.375,6,8,6.0,8.0,6.0,4_4__4
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__6
176,5,2,0.5,5,10,5.0,5.0,6.0,5_2__4
176,3,2,0.166666667,1,6,3.0,3.0,4.0,3_2__2
176,3,6,0.222222222,4,6,9.0,9.0,6.0,3_6
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__7
176,6,4,0.416666667,10,12,10.0,12.0,10.0,6_4__4
176,1,6,0,0,2,3.0,3.0,2.0,1_6
176,10,2,0.5,10,20,10.0,10.0,12.0,10_2__2
176,4,2,0.5,4,8,4.0,4.0,5.0,4_2__2
176,9,4,0.5,18,18,17.0,18.0,17.0,9_4__3
176,5,6,0.3,9,10,15.0,15.0,10.0,5_6__4
176,4,6,0.291666667,7,8,12.0,12.0,8.0,4_6__3
176,3,6,0.222222222,4,6,9.0,9.0,6.0,3_6__2
176,5,4,0.4,8,10,8.0,10.0,8.0,5_4__8
177,8,6,0.208333333,10,16,24.0,24.0,16.0,8_6
177,10,2,0,0,20,10.0,10.0,5.0,10_2
177,10,4,0.4,16,20,20.0,20.0,10.0,10_4
177,8,4,0.3125,10,16,16.0,16.0,8.0,8_4
177,10,6,0.1,6,20,30.0,30.0,20.0,10_6
177,4,2,0,0,8,4.0,4.0,1.0,4_2
177,3,4,0.083333333,1,6,6.0,6.0,3.0,3_4
177,6,4,0.208333333,5,12,12.0,12.0,6.0,6_4
177,9,4,0.305555556,11,18,18.0,18.0,9.0,9_4
177,10,4,0.3,12,20,20.0,20.0,10.0,10_4__2
177,7,2,0.071428571,1,14,7.0,7.0,3.0,7_2
177,3,6,0.111111111,2,6,9.0,9.0,6.0,3_6
177,4,4,0.1875,3,8,8.0,8.0,4.0,4_4
177,6,2,0.083333333,1,12,6.0,6.0,2.0,6_2
177,3,2,0.333333333,2,6,3.0,3.0,0.0,3_2
177,2,4,0,0,4,4.0,4.0,2.0,2_4
177,2,4,0,0,4,4.0,4.0,2.0,2_4__2
177,5,4,0.1,2,10,10.0,10.0,5.0,5_4
177,4,6,0.208333333,5,8,12.0,12.0,8.0,4_6
177,10,4,0.4,16,20,20.0,20.0,10.0,10_4__3
177,10,4,0.4,16,20,20.0,20.0,10.0,10_4__4
177,6,6,0.194444444,7,12,18.0,18.0,12.0,6_6
177,7,4,0.214285714,6,14,14.0,14.0,7.0,7_4
177,3,6,0.111111111,2,6,9.0,9.0,6.0,3_6__2
177,5,2,0.3,3,10,5.0,5.0,2.0,5_2
177,3,4,0.333333333,4,6,6.0,6.0,3.0,3_4__2
177,4,2,0.25,2,8,4.0,4.0,1.0,4_2__2
177,4,4,0.3125,5,8,8.0,8.0,4.0,4_4__2
177,5,4,0.2,4,10,10.0,10.0,5.0,5_4__2
177,6,2,0.666666667,8,12,6.0,6.0,2.0,6_2__2
177,1,2,0,0,2,1.0,1.0,0.0,1_2
177,9,4,0.194444444,7,18,18.0,18.0,9.0,9_4__2
177,8,2,0.125,2,16,8.0,8.0,4.0,8_2
177,10,2,0.1,2,20,10.0,10.0,5.0,10_2__2
177,7,6,0.30952381,13,14,21.0,21.0,14.0,7_6
177,5,2,0.1,1,10,5.0,5.0,2.0,5_2__2
177,5,4,0.1,2,10,10.0,10.0,5.0,5_4__3
177,5,2,0,0,10,5.0,5.0,2.0,5_2__3
177,3,2,0,0,6,3.0,3.0,0.0,3_2__2
177,1,4,0,0,2,2.0,2.0,1.0,1_4
177,5,2,0.1,1,10,5.0,5.0,2.0,5_2__4
177,4,6,0.083333333,2,8,12.0,12.0,8.0,4_6__2
177,6,4,0.208333333,5,12,12.0,12.0,6.0,6_4__2
177,5,4,0.2,4,10,10.0,10.0,5.0,5_4__4
177,6,4,0.208333333,5,12,12.0,12.0,6.0,6_4__3
177,10,6,0.2,12,20,30.0,30.0,20.0,10_6__2
177,1,4,0,0,2,2.0,2.0,1.0,1_4__2
177,6,4,0.291666667,7,12,12.0,12.0,6.0,6_4__4
177,9,6,0.296296296,16,18,27.0,27.0,18.0,9_6
177,5,6,0,0,10,15.0,15.0,10.0,5_6
177,4,6,0.208333333,5,8,12.0,12.0,8.0,4_6__3
177,5,6,0.2,6,10,15.0,15.0,10.0,5_6__2
177,9,4,0.194444444,7,18,18.0,18.0,9.0,9_4__3
177,8,4,0.1875,6,16,16.0,16.0,8.0,8_4__2
177,5,4,0.2,4,10,10.0,10.0,5.0,5_4__5
177,2,2,0,0,4,2.0,2.0,0.0,2_2
177,2,6,0,0,4,6.0,6.0,4.0,2_6
177,2,4,0,0,4,4.0,4.0,2.0,2_4__3
177,10,6,0.4,24,20,30.0,30.0,20.0,10_6__3
177,6,6,0.194444444,7,12,18.0,18.0,12.0,6_6__2
177,7,4,0.285714286,8,14,14.0,14.0,7.0,7_4__2
177,4,4,0.1875,3,8,8.0,8.0,4.0,4_4__3
177,1,6,0,0,2,3.0,3.0,2.0,1_6
177,8,4,0.1875,6,16,16.0,16.0,8.0,8_4__3
177,3,4,0.083333333,1,6,6.0,6.0,3.0,3_4__3
177,5,4,0.5,10,10,10.0,10.0,5.0,5_4__6
177,2,4,0,0,4,4.0,4.0,2.0,2_4__4
177,4,4,0.1875,3,8,8.0,8.0,4.0,4_4__4
177,9,2,0.111111111,2,18,9.0,9.0,4.0,9_2
177,5,6,0.2,6,10,15.0,15.0,10.0,5_6__3
177,6,2,0.166666667,2,12,6.0,6.0,2.0,6_2__3
177,2,2,0,0,4,2.0,2.0,0.0,2_2__2
177,5,6,0.3,9,10,15.0,15.0,10.0,5_6__4
177,5,4,0.1,2,10,10.0,10.0,5.0,5_4__7
177,3,4,0.083333333,1,6,6.0,6.0,3.0,3_4__4
177,5,4,0.1,2,10,10.0,10.0,5.0,5_4__8
178,4,2,0.375,3,8,4.0,8.0,4.0,4_2
178,2,4,0.5,4,4,4.0,4.0,2.0,2_4
178,5,2,0.7,7,10,5.0,10.0,5.0,5_2
178,10,6,0.5,30,20,30.0,30.0,20.0,10_6
178,2,4,0.25,2,4,4.0,4.0,2.0,2_4__2
178,8,2,0.625,10,16,8.0,16.0,8.0,8_2
178,6,2,0.5,6,12,6.0,12.0,6.0,6_2
178,5,4,0.4,8,10,10.0,10.0,9.0,5_4
178,6,4,0.5,12,12,11.0,12.0,10.0,6_4
178,8,4,0.40625,13,16,16.0,16.0,17.0,8_4
178,2,2,0.25,1,4,2.0,4.0,2.0,2_2
178,4,4,0.3125,5,8,8.0,8.0,7.0,4_4
178,7,4,0.392857143,11,14,14.0,14.0,14.0,7_4
178,3,4,0.416666667,5,6,6.0,5.0,6.0,3_4
178,4,6,0.416666667,10,8,12.0,12.0,8.0,4_6
178,4,4,0.625,10,8,8.0,8.0,7.0,4_4__2
178,5,4,0.5,10,10,10.0,10.0,9.0,5_4__2
178,4,2,0.625,5,8,4.0,8.0,4.0,4_2__2
178,3,2,1,6,6,3.0,6.0,3.0,3_2
178,2,6,0.416666667,5,4,6.0,6.0,4.0,2_6
178,10,4,0.5,20,20,22.0,20.0,22.0,10_4
178,5,4,0.6,12,10,10.0,10.0,9.0,5_4__3
178,5,4,0.5,10,10,10.0,10.0,9.0,5_4__4
178,1,6,0.333333333,2,2,3.0,3.0,2.0,1_6
178,3,2,0.666666667,4,6,3.0,6.0,3.0,3_2__2
178,2,2,0.5,2,4,2.0,4.0,2.0,2_2__2
178,8,6,0.395833333,19,16,24.0,24.0,16.0,8_6
178,10,4,0.6,24,20,22.0,20.0,22.0,10_4__2
178,10,6,0.5,30,20,30.0,30.0,20.0,10_6__2
178,9,4,0.5,18,18,18.0,18.0,18.0,9_4
178,5,4,0.4,8,10,10.0,10.0,9.0,5_4__5
178,9,4,0.388888889,14,18,18.0,18.0,18.0,9_4__2
178,1,2,0,0,2,1.0,2.0,1.0,1_2
178,6,6,0.5,18,12,18.0,18.0,12.0,6_6
178,4,4,0.5,8,8,8.0,8.0,7.0,4_4__3
178,7,6,0.404761905,17,14,21.0,21.0,14.0,7_6
178,6,4,0.583333333,14,12,11.0,12.0,10.0,6_4__2
178,1,4,0.5,2,2,2.0,2.0,2.0,1_4
178,5,2,0.5,5,10,5.0,10.0,5.0,5_2__2
178,5,4,0.5,10,10,10.0,10.0,9.0,5_4__6
178,4,6,0.416666667,10,8,12.0,12.0,8.0,4_6__2
178,8,4,0.40625,13,16,16.0,16.0,17.0,8_4__2
178,9,6,0.296296296,16,18,27.0,27.0,18.0,9_6
178,3,4,0.333333333,4,6,6.0,5.0,6.0,3_4__2
178,5,6,0.3,9,10,15.0,15.0,10.0,5_6
178,5,6,0.4,12,10,15.0,15.0,10.0,5_6__2
178,2,4,0.375,3,4,4.0,4.0,2.0,2_4__3
178,5,2,0.5,5,10,5.0,10.0,5.0,5_2__3
178,3,4,0.416666667,5,6,6.0,5.0,6.0,3_4__3
178,10,6,0.5,30,20,30.0,30.0,20.0,10_6__3
178,7,2,0.714285714,10,14,7.0,14.0,7.0,7_2
178,10,2,0.5,10,20,10.0,20.0,10.0,10_2
178,6,4,0.583333333,14,12,11.0,12.0,10.0,6_4__3
178,10,4,0.4,16,20,22.0,20.0,22.0,10_4__3
178,6,6,0.388888889,14,12,18.0,18.0,12.0,6_6__2
178,10,2,0.4,8,20,10.0,20.0,10.0,10_2__2
178,6,4,0.5,12,12,11.0,12.0,10.0,6_4__4
178,6,2,0.416666667,5,12,6.0,12.0,6.0,6_2__2
178,5,6,0.4,12,10,15.0,15.0,10.0,5_6__3
178,4,6,0.5,12,8,12.0,12.0,8.0,4_6__3
178,3,4,0.416666667,5,6,6.0,5.0,6.0,3_4__4
178,1,4,0.25,1,2,2.0,2.0,2.0,1_4__2
178,10,4,0.4,16,20,22.0,20.0,22.0,10_4__4
178,6,2,0.5,6,12,6.0,12.0,6.0,6_2__3
178,5,4,0.6,12,10,10.0,10.0,9.0,5_4__7
178,9,2,0.611111111,11,18,9.0,18.0,9.0,9_2
178,7,4,0.5,14,14,14.0,14.0,14.0,7_4__2
178,5,4,0.5,10,10,10.0,10.0,9.0,5_4__8
178,8,4,0.40625,13,16,16.0,16.0,17.0,8_4__3
178,9,4,0.611111111,22,18,18.0,18.0,18.0,9_4__3
178,2,4,0.375,3,4,4.0,4.0,2.0,2_4__4
178,5,2,0.5,5,10,5.0,10.0,5.0,5_2__4
178,5,6,0.4,12,10,15.0,15.0,10.0,5_6__4
178,4,4,0.625,10,8,8.0,8.0,7.0,4_4__4
178,3,6,0.388888889,7,6,9.0,9.0,6.0,3_6
178,3,6,0.388888889,7,6,9.0,9.0,6.0,3_6__2
179,7,6,0.404761905,17,13,19.0,19.0,19.0,7_6
179,3,2,0.166666667,1,2,0.0,0.0,0.0,3_2
179,2,4,0.375,3,0,0.0,0.0,0.0,2_4
179,4,6,0.291666667,7,3,9.0,9.0,9.0,4_6
179,5,4,0.3,6,8,7.0,7.0,7.0,5_4
179,6,6,0.388888889,14,10,16.0,16.0,16.0,6_6
179,8,4,0.3125,10,18,17.0,17.0,17.0,8_4
179,10,6,0.4,24,20,30.0,30.0,30.0,10_6
179,5,4,0.4,8,8,7.0,7.0,7.0,5_4__2
179,10,4,0.4,16,20,20.0,20.0,20.0,10_4
179,1,4,0.25,1,1,0.0,0.0,0.0,1_4
179,6,2,0.333333333,4,10,4.0,4.0,4.0,6_2
179,6,4,0.416666667,10,10,10.0,10.0,10.0,6_4
179,5,4,0.4,8,8,7.0,7.0,7.0,5_4__3
179,7,4,0.392857143,11,14,13.0,14.0,14.0,7_4
179,6,2,0.333333333,4,10,4.0,4.0,4.0,6_2__2
179,4,4,0.375,6,6,5.0,5.0,5.0,4_4
